Date,Product,Region,Radio Contribution,TV Contribution,Social Contribution,Search Contribution,Website Contribution,Store Contribution,Radio Spend,TV Spend,Social Spend,Search Spend,Website Spend,Store Spend,Total Sales,Total Investment,Impact
25-12-2022,Product C,Region 2,3120.485629,1296.114292,3226.777333,4251.340419,1462.777615,1175.39197,1495.6566,1920.369714,1930.071832,1482.866596,702.205712,1905.335166,9298.106027,9436.505621,5096.381637
25-12-2022,Product C,Region 3,3051.987552,3029.806706,1431.248084,4186.255866,2294.894911,3124.435688,1778.696896,758.8752762,1186.572892,603.9647708,1062.665297,1397.218089,11493.22403,6787.993221,10330.63559
01-01-2023,Product A,Region 1,3907.241281,4096.901266,2967.294169,2612.845606,1497.583187,3733.312798,1359.211825,1917.225897,867.6319402,665.3576441,1967.027283,1633.352237,16416.51235,8409.806826,10405.37148
01-01-2023,Product A,Region 2,1820.452792,2475.614661,3890.0021,1149.076642,2457.65702,2613.708222,589.005368,849.8875785,1538.651376,925.3174393,1265.399411,1502.579836,6290.808793,6670.841009,7735.670429
01-01-2023,Product A,Region 3,4232.538074,2046.64534,3636.601452,2735.439126,1974.231941,1649.690785,955.7599778,1275.61838,937.116586,549.7805333,1190.044917,538.3391491,14167.03136,5446.659543,10828.48717
01-01-2023,Product B,Region 1,4105.153883,2654.353473,3918.135618,2046.728199,2917.137612,1680.866805,530.2042485,644.430628,1810.507562,1858.028355,500.3554554,1726.788997,19917.91319,7070.315246,10252.06034
01-01-2023,Product B,Region 2,3808.336303,3904.048457,3454.22338,4847.88999,2016.230919,4509.915574,1443.893962,1822.402085,784.9864853,680.693731,1705.130634,682.4687057,6082.879308,7119.575603,15421.06902
01-01-2023,Product B,Region 3,3644.508527,1908.197179,1484.147281,1316.242751,4651.570048,3292.439384,504.6593538,1153.929846,773.0429447,662.8621219,1148.251102,1519.510332,12037.85926,5762.2557,10534.84947
01-01-2023,Product C,Region 1,3052.909838,3232.558123,3251.828623,2381.499976,3675.011397,3729.318407,1022.741152,537.4913253,765.9767395,610.7597049,927.9282007,1195.733605,6030.918717,5060.630728,14262.49564
01-01-2023,Product C,Region 2,4600.216838,4307.944601,4752.402012,2239.869825,2665.597711,4819.29279,1712.568664,1124.381404,1160.912974,1795.139276,672.0565493,1564.216238,7894.902203,8029.275105,15356.04867
01-01-2023,Product C,Region 3,4334.966008,2909.308256,2654.463494,2475.270202,4944.05787,2447.269052,917.7230704,975.3704282,1611.362071,1578.194799,779.603498,1951.030328,13525.83797,7813.284195,11952.05069
08-01-2023,Product A,Region 1,2857.556245,2273.582331,2992.668653,3699.976477,3473.555373,3610.327144,1898.503116,1712.042436,1029.166704,1859.557472,1536.898169,524.1795512,9106.926287,8560.347448,10347.31877
08-01-2023,Product A,Region 2,3772.712267,3952.967061,1339.281081,2825.36144,4682.483506,4312.059933,1064.568727,1570.626892,1403.277782,798.6474745,1754.018079,1238.462082,14169.04568,7829.601037,13055.26425
08-01-2023,Product A,Region 3,4961.998164,1594.721421,4779.337775,3698.883695,1734.126653,4875.377205,1300.829306,765.6176699,1767.965778,1718.434394,1704.325488,609.728786,11013.50004,7866.901423,13777.54349
08-01-2023,Product B,Region 1,3445.147719,4079.238834,3516.198669,3086.471787,1065.500156,2580.004134,800.9256338,1570.9644,781.677475,1546.968938,1184.925656,1618.793739,14651.28723,7504.255842,10268.30546
08-01-2023,Product B,Region 2,1021.275967,4349.815475,4031.860488,1454.340372,3469.30862,1678.128392,1626.365527,1840.16406,603.7337987,601.3589514,1287.364474,1153.18984,6372.471527,7112.176651,8892.552664
08-01-2023,Product B,Region 3,2092.47319,4919.051882,3454.70935,1872.152059,3676.361147,3176.844,1777.627126,1249.410971,829.3783873,1367.021923,1812.245239,1101.157813,9824.449118,8136.841459,11054.75017
08-01-2023,Product C,Region 1,2124.403876,4636.405942,3224.081122,3361.858763,3354.657481,2783.275169,1285.776789,1955.778078,717.6400851,1307.944297,603.5425099,646.6994539,13699.40707,6517.381213,12967.30114
08-01-2023,Product C,Region 2,4720.689807,2943.737682,2904.73397,3919.085265,3316.739519,3918.086722,1037.742782,964.3061793,1710.827573,1174.910501,1185.997857,1138.28947,15963.59869,7212.074362,14510.9986
08-01-2023,Product C,Region 3,3773.091424,1390.982477,1117.298273,3534.358415,3114.635897,3672.0391,642.1509416,1924.301741,1086.338346,1175.843126,1617.08821,715.5479811,12291.91925,7161.270345,9441.135241
15-01-2023,Product A,Region 1,3864.661464,1690.446398,4955.194873,4208.686642,2055.74425,4853.512028,1802.430447,1867.445373,1623.338301,1293.106793,1191.192953,748.9624107,8358.320029,8526.476277,13101.76938
15-01-2023,Product A,Region 2,4751.89852,3385.800959,2837.370504,4749.326336,2208.238967,3330.777558,766.0590484,523.3906973,1925.976112,1393.086023,1404.458357,1892.573462,15851.44475,7905.5437,13357.86914
15-01-2023,Product A,Region 3,4821.505135,2710.201547,2985.983693,3671.740754,1178.133397,1163.658038,1570.560278,1763.941731,963.4334159,1271.800529,884.3387657,1063.076721,15825.24611,7517.151441,9014.071124
15-01-2023,Product B,Region 1,2831.269308,4712.292971,4465.260001,1225.13739,3008.578015,4683.120475,1861.326795,886.3044364,780.0679417,1062.445761,1348.66437,933.4687156,18057.28033,6872.27802,14053.38014
15-01-2023,Product B,Region 2,4446.313308,1902.422606,1326.278901,4727.001001,2453.913174,3805.864892,1840.809808,768.9073799,1905.330044,582.8710104,1695.481312,1309.410555,10475.11142,8102.810109,10558.98377
15-01-2023,Product B,Region 3,3361.224986,1516.998194,2504.896033,1023.906882,1672.69341,4097.839847,1972.084934,1505.023497,1524.879732,1145.671265,1059.958788,1900.409265,13540.4468,9108.027481,5069.53187
15-01-2023,Product C,Region 1,4779.832457,3021.076547,4078.727982,4033.372294,4038.156476,1024.702979,1556.957553,1475.287438,803.3556166,1841.809674,1757.066748,1319.315729,10665.81408,8753.792758,12222.07598
15-01-2023,Product C,Region 2,3467.710243,1915.771854,4744.358641,2478.16686,1184.267688,3193.61526,1827.499076,616.1543042,780.2403917,902.4919803,983.6464097,1632.021471,12640.48642,6742.053633,10241.83691
15-01-2023,Product C,Region 3,3477.770034,2884.692762,1335.654061,1774.271186,3514.219834,3676.973353,1584.324514,1016.607846,1157.495962,1613.554741,1156.627655,1398.811078,8425.172955,7927.421795,8736.159435
22-01-2023,Product A,Region 1,2370.000839,2329.255284,1828.671995,3605.966156,1674.088278,2652.83168,1656.858143,1748.144212,1788.041427,542.6598428,1950.363832,1989.12772,7584.749379,9675.195177,4785.619054
22-01-2023,Product A,Region 2,4367.846501,3283.837164,4611.980748,3328.794976,4275.031234,1687.41315,1734.223878,1661.325179,1987.27984,1663.334425,898.0220429,1767.517257,17096.14518,9711.702621,11843.20115
22-01-2023,Product A,Region 3,2715.07104,1152.191411,1407.793402,1902.018608,3732.343976,4356.867312,533.1307073,1979.960925,696.8465035,731.6466694,962.0563883,1563.219115,16333.3971,6466.860308,8799.425441
22-01-2023,Product B,Region 1,4112.065286,2885.85224,4854.233517,2837.093574,4359.614407,2759.731195,1570.254297,1392.200898,1877.818016,1026.419688,525.7045355,1467.737538,9249.301471,7860.134973,13948.45525
22-01-2023,Product B,Region 2,4171.442439,2927.804575,2983.212842,3419.555883,1120.463168,4793.812989,1158.454809,1108.543252,700.6655071,1361.931122,1957.105185,1532.013541,11341.4429,7818.713416,11597.57848
22-01-2023,Product B,Region 3,4083.635546,4227.72632,2625.648218,3960.303635,2601.554862,3854.148769,1319.238575,630.1136231,1964.747356,771.071581,635.8166686,1120.065284,7012.601307,6441.053087,14911.96426
22-01-2023,Product C,Region 1,4943.896699,2673.066175,1700.672826,4102.738432,3345.71414,4781.644826,1852.960203,602.3176432,1090.221878,1168.550734,1498.402766,564.6796714,7247.558997,6777.132895,14770.6002
22-01-2023,Product C,Region 2,4181.858551,4000.538387,3977.673362,3326.293669,1630.136887,2169.791199,1186.294531,1640.201029,1575.510826,1273.096073,516.8482443,734.61412,16237.678,6926.564824,12359.72723
22-01-2023,Product C,Region 3,3377.501154,2033.935548,3788.969148,2597.436157,1845.603062,1474.264378,1313.974935,939.6192187,1868.907368,1994.07276,1200.015087,712.1856529,10781.08487,8028.775021,7088.934426
29-01-2023,Product A,Region 1,2654.790228,1339.081581,2559.286061,1623.953255,4432.692195,4865.393141,905.6508365,1124.274497,1005.350079,1418.144706,670.717831,1405.122418,12035.17635,6529.260367,10945.93609
29-01-2023,Product A,Region 2,2603.615928,1840.8196,4112.051458,2011.436826,4840.549852,2218.069595,920.4727011,1587.72481,1732.058358,1988.715444,1751.716844,902.0299093,13209.49406,8882.718065,8743.825194
29-01-2023,Product A,Region 3,2824.23631,2144.897669,1537.421488,2198.37776,1144.641884,1020.521778,1227.090169,1940.841921,1958.451515,629.3364995,1921.207274,1068.355473,10445.58986,8745.282851,2124.814038
29-01-2023,Product B,Region 1,3785.581869,3839.740267,4754.064891,3194.845769,4389.936944,1889.594081,1346.152077,622.4663535,1808.704166,1454.509418,1344.107271,1314.574663,15599.79098,7890.513949,13963.24987
29-01-2023,Product B,Region 2,4643.097913,2421.723783,2791.111452,2266.411723,1503.680967,1070.410863,1970.507735,1651.345552,1292.462401,641.8307048,787.2951972,1214.357031,17991.41806,7557.798621,7138.638079
29-01-2023,Product B,Region 3,2755.444782,4622.015955,2730.430905,3444.894577,1508.389389,4908.430473,977.0708156,670.673579,1614.480144,663.1689334,953.0730499,959.0543083,14610.38329,5837.52083,14132.08525
29-01-2023,Product C,Region 1,4056.644869,2914.517199,3273.014251,3648.941147,3429.181457,3349.842113,1886.443211,520.8635877,646.2846215,1240.925663,962.7156058,1861.981807,18242.893,7119.214496,13552.92654
29-01-2023,Product C,Region 2,4011.746585,3952.105468,2739.758085,1574.367766,1270.488644,3839.594108,1954.456267,886.4643956,691.9502289,618.1023086,1133.481355,915.3576252,15840.62957,6199.81218,11188.24848
29-01-2023,Product C,Region 3,2203.734918,1961.368233,1427.012481,2107.375921,1774.705697,4709.817922,1685.777232,1093.146467,1856.422931,1288.723799,1704.412126,758.1532914,18757.22634,8386.635847,5797.379325
05-02-2023,Product A,Region 1,2734.171624,1691.936783,2354.819266,4788.519708,1021.430607,1855.2732,1427.851347,702.2399856,1097.910916,1051.229039,1547.338541,589.1700736,5161.579933,6415.739902,8030.411287
05-02-2023,Product A,Region 2,4127.8789,1757.104176,3340.900094,4049.714443,4081.453742,4927.947809,1648.368328,1472.286702,839.771883,1427.827109,1349.022691,1267.622314,13738.17157,8004.899028,14280.10014
05-02-2023,Product A,Region 3,2628.235741,2886.749783,2756.485552,2328.911984,2803.804856,1243.940568,1488.613787,912.9064188,861.1550586,1886.873604,909.1914458,1911.296194,17570.52453,7970.036508,6678.091976
05-02-2023,Product B,Region 1,4206.32526,3402.424224,4562.088414,1145.580603,4047.782755,3285.139376,1399.951963,1038.791761,1196.215113,909.6720925,1707.551583,1446.721799,11157.58913,7698.904311,12950.43632
05-02-2023,Product B,Region 2,2073.735253,1610.211148,1948.042712,4668.382894,1137.775011,1275.957484,851.6578303,1458.468617,1392.240907,922.5710875,1824.356782,963.3924854,17324.20105,7412.687709,5301.416792
05-02-2023,Product B,Region 3,1480.61164,2006.417318,3677.156932,2552.551466,2372.251463,4027.875206,821.3290438,963.8795119,1137.141747,644.5078252,973.9850749,1817.777603,6223.851193,6358.620806,9758.243219
05-02-2023,Product C,Region 1,2018.678046,4368.446533,4286.146083,3692.40458,4289.207957,2133.961799,601.6272708,504.2221647,1864.708575,1886.057636,1754.67716,1500.935599,7232.923003,8112.228405,12676.61659
05-02-2023,Product C,Region 2,3617.724759,2735.044106,1651.564882,1377.848124,3891.818843,2278.59972,800.6599871,1835.207764,1283.626241,1783.367125,1905.974868,1439.785188,15477.83013,9048.621173,6503.97926
05-02-2023,Product C,Region 3,4774.000425,1836.900818,3443.063046,4304.184181,4816.682968,1598.682685,1171.635048,928.4217873,1707.674789,528.8203895,1946.958739,1564.773301,11436.57543,7848.284053,12925.23007
12-02-2023,Product A,Region 1,2754.213073,2116.242981,4191.880838,3718.187962,3082.795379,3953.767551,609.8943528,1793.368727,1404.502055,631.679148,1894.974984,512.8693469,15591.4694,6847.288613,12969.79917
12-02-2023,Product A,Region 2,2285.537434,3912.168899,3231.734052,2326.600492,1798.324815,3591.382628,1908.581454,1768.632376,1500.301175,1138.271933,1470.294803,1098.920722,14671.26824,8885.002464,8260.745856
12-02-2023,Product A,Region 3,1800.430268,1454.612301,4179.580158,1831.92883,2754.845538,4228.946926,575.3432481,1439.290061,1215.528317,584.4084953,516.4790318,503.9482161,17584.90843,4834.99737,11415.34665
12-02-2023,Product B,Region 1,1140.92283,1409.201023,3624.2917,1762.135872,2426.540638,1576.341763,1865.083186,840.5105351,848.6597299,1863.651342,664.5452083,1026.114923,19515.00166,7108.564925,4830.868901
12-02-2023,Product B,Region 2,2318.110851,4624.495371,4745.018606,1512.188101,3855.53867,3253.136304,1664.829151,1346.070148,621.4829759,1297.637393,755.0063376,1331.599951,17603.44884,7016.625956,13291.86195
12-02-2023,Product B,Region 3,2405.982176,1798.325136,2091.949115,3710.608802,1781.028517,3790.925281,1594.541073,637.8896704,1569.220215,1376.614497,522.6788857,1510.185338,13559.92786,7211.129679,8367.689348
12-02-2023,Product C,Region 1,1591.092998,4938.118545,4059.84618,3179.751245,4425.746682,2792.896533,899.5019702,851.0462809,873.8241499,1870.022412,1017.004391,1052.123546,12870.16283,6563.52275,14423.92943
12-02-2023,Product C,Region 2,1961.995472,3356.733654,1399.786042,3711.615116,1411.017424,3001.316917,992.242819,1257.224961,758.1094836,676.1558973,1828.626452,1669.639177,18281.41741,7181.998791,7660.465833
12-02-2023,Product C,Region 3,1406.502068,1681.054556,4405.713838,2859.879233,3013.207048,4250.189053,847.687413,1263.585855,1243.635163,1402.500271,1196.029053,1040.217567,10139.13607,6993.655322,10622.89047
19-02-2023,Product A,Region 1,3139.660213,1846.170336,3359.2965,4914.659524,2482.743976,3218.769919,885.5391206,1396.488969,1436.025733,1868.423684,938.7753712,1912.487916,15811.6926,8437.740793,10523.55967
19-02-2023,Product A,Region 2,3692.748883,3566.710011,4383.896692,4890.72833,3551.170273,2763.214465,1717.184565,1517.039871,1064.538939,1514.390556,1029.942498,1520.070287,9911.638136,8363.166716,14485.30194
19-02-2023,Product A,Region 3,1547.559043,2871.852847,4019.706476,3443.600047,4002.141144,1711.98371,1122.735204,1836.735907,1646.805391,1324.513711,924.8121455,1735.064185,11961.82835,8590.666544,9006.176724
19-02-2023,Product B,Region 1,2907.287714,2227.157488,4004.317237,2046.772075,1003.665916,1970.467004,1617.282613,958.403483,1318.42118,1005.187278,981.3150189,1580.738704,7941.37075,7461.348277,6698.319157
19-02-2023,Product B,Region 2,4087.118057,4807.445791,2701.209767,2020.947058,3820.848572,3901.155237,1038.281537,936.7242939,519.7165016,1755.914771,1232.541533,1364.13812,12145.15301,6847.316757,14491.40773
19-02-2023,Product B,Region 3,1487.604225,4558.615925,1289.205107,2360.387629,2841.237208,4076.307703,580.5046715,1879.39368,913.290105,1657.654612,1296.602653,591.5626072,8217.775664,6919.008329,9694.349467
19-02-2023,Product C,Region 1,3096.334643,4638.124923,1199.796167,4295.815792,2027.27327,1630.569778,661.2424418,849.1685514,1963.45239,1806.657914,1522.576748,1297.165521,19237.12278,8100.263567,8787.651005
19-02-2023,Product C,Region 2,4919.133926,2399.330518,4193.568172,4699.068012,4281.716423,3933.384976,1106.952497,1653.487031,1725.31745,838.0244662,1029.159677,514.0773104,16875.59781,6867.018431,17559.1836
19-02-2023,Product C,Region 3,3029.042377,2962.153538,2299.727874,4345.599517,4926.517906,3086.312199,1601.677918,1808.54421,1986.809298,1850.458126,1049.7699,1302.007873,6651.361464,9599.267324,11050.08609
26-02-2023,Product A,Region 1,3896.469353,1738.720203,3090.790369,3974.667441,4067.716949,4731.473535,1658.171073,894.7356076,1315.913138,1089.917931,1662.034214,977.8217519,6429.141357,7598.593715,13901.24414
26-02-2023,Product A,Region 2,1842.151705,4980.770512,2052.920513,1637.677535,2102.107722,4336.015268,906.6960289,1835.292195,1839.144032,1573.335361,1370.218365,923.5137123,16616.6256,8448.199694,8503.443561
26-02-2023,Product A,Region 3,4732.396421,1638.170685,3047.897134,1101.796559,2275.159458,2063.745356,1736.93331,1086.388043,635.1271347,1574.161136,1789.941347,1395.418574,10371.79737,8217.969545,6641.196069
26-02-2023,Product B,Region 1,3497.156653,4264.601339,3709.756733,2270.589886,3090.678451,4569.065448,506.9581754,736.7596214,1836.11673,1914.877773,1714.468056,1340.199938,11305.76551,8049.380295,13352.46822
26-02-2023,Product B,Region 2,2089.00037,3410.832739,2302.818052,4084.52487,4127.233887,2578.661195,1905.162101,810.5856089,1138.983779,1746.225397,1960.516853,1369.085711,9467.442707,8930.559449,9662.511665
26-02-2023,Product B,Region 3,3808.036981,4785.337242,3437.402728,2318.772164,2368.513932,1362.143559,1253.463407,1690.227323,1561.318458,1892.559199,1225.435472,1140.913443,14033.7302,8763.917304,9316.289302
26-02-2023,Product C,Region 1,2831.27426,2549.345011,2412.616203,1128.642895,4719.629071,4219.188035,655.5574527,1100.206279,1250.677788,766.5581401,1194.514392,1107.25023,14694.69779,6074.764282,11785.93119
26-02-2023,Product C,Region 2,2770.82869,2447.374879,1449.170079,3823.962325,2290.573812,1180.132849,1443.454333,1892.955377,1878.689497,1345.385126,1926.877193,1714.235972,6856.185981,10201.5975,3760.445137
26-02-2023,Product C,Region 3,3180.182801,3875.999474,3314.024175,2864.747678,4037.413578,2997.762129,578.5594327,1759.694149,1012.323692,1099.070877,713.3123055,1685.967938,13775.44296,6848.928395,13421.20144
05-03-2023,Product A,Region 1,4958.553401,4242.401502,3805.166202,3817.897887,2611.153318,4515.740055,1623.989523,1144.423284,795.7059604,1138.48272,1271.925493,1898.815295,18812.84487,7873.342275,16077.57009
05-03-2023,Product A,Region 2,1225.461727,4956.9236,1217.653501,1500.664351,3535.951219,2556.543706,1043.441855,1258.193444,1776.042135,1921.110272,553.3673803,1534.965845,8335.987188,8087.120933,6906.077172
05-03-2023,Product A,Region 3,1047.76814,3672.118497,1468.960217,2274.569263,3434.633498,4814.18444,516.1230847,1641.78937,1953.494571,1696.4513,1515.030123,790.054852,15855.00767,8112.943301,8599.290755
05-03-2023,Product B,Region 1,2713.021216,4023.162786,1502.807824,3306.200776,4892.486782,1077.609074,1767.834975,1713.956099,1047.262246,1462.643707,1688.481507,1260.12576,6262.82473,8940.304294,8574.984165
05-03-2023,Product B,Region 2,2156.713416,4382.067697,4137.286631,3664.365032,1320.9662,1754.800032,1908.101654,1394.565852,1360.190528,564.6628446,1264.426094,621.8334645,17365.39058,7113.780437,10302.41857
05-03-2023,Product B,Region 3,1237.675376,3630.622416,1039.114684,3194.378608,4808.063805,1991.337041,1481.181765,861.4160081,1130.232325,1221.754907,1477.253168,1413.238186,6549.602588,7585.076359,8316.115569
05-03-2023,Product C,Region 1,2165.013007,1928.076533,2652.456075,1717.572773,4135.294414,3796.2606,1922.493162,1206.992839,606.1421825,866.2629959,605.610202,1497.100748,12615.88075,6704.602129,9690.071271
05-03-2023,Product C,Region 2,1953.783346,4825.207165,3023.93579,4140.759604,3182.607875,3907.026627,1408.610127,989.825388,1463.037076,651.5938768,1401.424242,1612.0317,17673.05298,7526.522409,13506.798
05-03-2023,Product C,Region 3,4607.226573,2049.360579,3649.627942,4921.135764,4532.913835,2033.562241,1828.648244,1618.665646,1336.601847,1442.501204,1580.164828,1712.342917,11515.27068,9518.924686,12274.90225
12-03-2023,Product A,Region 1,2081.712687,2434.376478,4738.095242,2443.601195,1339.147015,1224.881087,820.1054308,734.7714429,1800.353572,745.8975761,705.2920743,1396.561043,5684.089118,6202.981139,8058.832566
12-03-2023,Product A,Region 2,1349.26303,4907.763948,3779.830087,4855.511767,2271.089541,1784.883046,837.9599385,892.5263566,589.9782337,1356.173312,988.1086145,928.5703081,17375.76773,5593.316763,13355.02465
12-03-2023,Product A,Region 3,1509.259855,3842.577154,3745.021101,3563.141571,2314.934858,2510.008699,1737.216973,657.5786953,924.4976603,690.5489431,1462.571851,847.866867,11217.26272,6320.28099,11164.66225
12-03-2023,Product B,Region 1,2875.204843,1305.067158,4165.245984,3888.775114,1805.059573,2928.813617,607.6637408,1262.596397,640.7249957,684.5037021,1620.684941,1393.695382,5853.836477,6209.869159,10758.29713
12-03-2023,Product B,Region 2,2101.098294,3423.774624,3182.757186,3176.400219,3275.872708,1958.947744,1062.556997,1102.246235,910.5771238,597.2531369,1030.906509,941.5265698,16136.47463,5645.066572,11473.7842
12-03-2023,Product B,Region 3,2684.874731,3597.530154,3671.524977,2503.96943,4988.185212,2725.943677,1413.258813,1639.390669,1849.853443,945.6980578,1009.165642,1655.31347,18779.313,8512.680096,11659.34808
12-03-2023,Product C,Region 1,3638.109303,4318.443677,3112.778975,3273.34985,3898.973831,2187.637975,1884.600966,666.0565713,729.7529441,1955.941026,833.8044245,1436.998001,6581.160649,7507.153934,12922.13968
12-03-2023,Product C,Region 2,3676.158621,2030.416583,3863.457414,1963.072381,1175.967615,2099.212028,519.7975845,904.4613431,847.2002951,1563.457741,1600.903339,1782.859458,5385.832601,7218.679761,7589.604882
12-03-2023,Product C,Region 3,3520.033071,1057.464973,1754.700762,1859.751305,3109.07824,4751.59518,1261.33329,839.2344067,1851.964116,714.7088108,1444.237277,1190.254668,10652.77184,7301.732568,8750.890963
19-03-2023,Product A,Region 1,1502.145935,3662.577305,1402.503191,3570.503824,1979.857955,1770.152975,1621.652523,1369.628712,857.3125888,1934.23445,1582.995065,749.5177801,15726.87465,8115.341119,5772.400065
19-03-2023,Product A,Region 2,2792.630531,1975.355898,2385.831075,2403.376168,2340.789104,4586.908299,1555.400114,1692.945671,1360.440788,1183.780721,1994.167816,1845.380483,10895.61121,9632.115593,6852.775483
19-03-2023,Product A,Region 3,3914.994284,1724.120697,2524.287265,2207.070201,4370.04355,2388.851822,1662.809687,523.1386174,1403.049752,681.3685086,1708.231286,934.032829,9254.532637,6912.630679,10216.73714
19-03-2023,Product B,Region 1,1346.230884,3927.23585,3592.999506,3036.421317,2703.687298,2288.52705,1708.476939,981.6453276,1520.281711,622.8227437,706.7762905,776.9222821,19123.69155,6316.925294,10578.17661
19-03-2023,Product B,Region 2,4956.464852,2786.295948,2024.737803,2472.666825,2751.821797,3787.088751,1133.637398,978.600032,1805.007623,536.6998109,1121.027663,858.3510692,13595.35036,6433.323596,12345.75238
19-03-2023,Product B,Region 3,1428.229304,4853.400504,1788.874097,1902.61106,4205.859486,4811.891021,1080.710449,745.2242459,679.0880822,1051.839882,1172.916689,1118.688067,6294.921926,5848.467416,13142.39806
19-03-2023,Product C,Region 1,2700.27568,1261.636913,3862.105868,2565.286206,3657.115102,3126.856468,1126.371812,744.4574335,1276.568325,886.9913601,1750.33171,1859.28743,16853.37935,7644.00807,9529.268168
19-03-2023,Product C,Region 2,3722.351898,1228.250423,1164.853671,1664.65399,2632.837858,3580.661188,1317.346889,1252.236897,1269.435834,1091.691912,1536.908089,872.1078471,5966.146512,7339.727468,6653.881559
19-03-2023,Product C,Region 3,3700.443972,4293.110859,3047.437682,3937.60936,3139.483009,1174.279542,1190.246036,549.7643851,658.8303973,1683.633261,1787.684088,812.6923116,10009.79936,6682.850479,12609.51394
26-03-2023,Product A,Region 1,4497.603359,1387.087611,4106.393276,2450.321129,2323.012907,4105.652266,1446.498774,1577.14646,1602.347006,603.8305065,1996.279184,1679.236406,18551.92818,8905.338336,9964.73221
26-03-2023,Product A,Region 2,2969.098871,1619.230662,3016.068645,2443.755612,1955.276558,3904.91918,1302.213925,1082.820252,1410.704279,1537.465872,598.0380965,820.0878856,9646.828544,6751.33031,9157.019218
26-03-2023,Product A,Region 3,3082.027778,2958.414556,1602.950698,2671.943892,1253.588716,4433.190916,1660.58178,1047.072613,1962.241771,928.6816316,1029.30404,1760.091569,10940.15261,8387.973404,7614.143152
26-03-2023,Product B,Region 1,3281.886579,2197.769716,4133.699218,4732.071135,3132.743335,3402.733546,941.8490629,714.8826415,798.5609022,876.7494618,1788.087965,1779.032246,15034.75147,6899.16228,13981.74125
26-03-2023,Product B,Region 2,1172.145122,3290.527917,4153.012737,1362.894601,4605.270839,3567.626859,1189.9171,1666.912718,1909.31732,1507.176108,867.6458973,1414.641897,17780.73005,8555.611041,9595.867034
26-03-2023,Product B,Region 3,1205.165374,2746.761775,2183.267959,4072.76226,3939.401237,3538.968074,870.1615858,808.3757235,1810.174215,1340.245627,1911.09562,1180.496563,6278.72784,7920.549335,9765.777344
26-03-2023,Product C,Region 1,1725.35736,3084.256645,4902.577943,1315.895726,4879.413483,1316.031386,1874.039834,1229.657106,684.6020144,539.04619,1738.212724,777.9679853,12387.09991,6843.525854,10380.00669
26-03-2023,Product C,Region 2,3778.614434,1190.166544,4861.967646,3527.699438,3687.590594,2188.777808,1600.554985,632.7520608,1995.110776,1454.061447,835.2345989,1189.528602,8043.815791,7707.242469,11527.574
26-03-2023,Product C,Region 3,1899.431314,1934.408964,2078.141815,3427.19433,4841.519194,4349.331898,500.8196632,1321.999247,1608.373791,777.5799145,1337.026202,729.8166326,6913.509421,6275.61545,12254.41206
02-04-2023,Product A,Region 1,4510.332987,4796.799029,3172.225245,3457.422926,4871.692127,3520.460405,1456.30974,1046.121227,869.9113615,1474.511362,1965.863975,949.147749,7531.558051,7761.865415,16567.06731
02-04-2023,Product A,Region 2,2738.242951,2343.684099,3432.523872,1768.008029,3235.689336,1570.962125,1437.722707,1117.929966,705.4892814,1897.735597,1770.517182,1910.722053,10320.68574,8840.116786,6248.993626
02-04-2023,Product A,Region 3,2145.147333,3566.689702,2609.269344,4032.429494,4357.818258,4480.816086,1443.22559,1764.839308,751.173612,922.6270313,1167.966173,1290.982553,17193.55052,7340.814268,13851.35595
02-04-2023,Product B,Region 1,2005.477496,4495.715655,4322.172419,2267.329475,1939.709657,1955.129937,1857.305788,1901.126297,1812.51938,1942.508195,638.4011755,580.386247,6942.80541,8732.247082,8253.287556
02-04-2023,Product B,Region 2,1020.465102,1248.561297,2936.681371,2718.333629,1660.75979,1735.266276,1107.399401,600.3196445,1785.069469,1854.156272,1292.697479,1581.601318,9754.001431,8221.243584,3098.823881
02-04-2023,Product B,Region 3,2354.982353,1941.135621,4260.709768,2170.891961,2276.456897,2493.215422,1350.43223,1959.882139,1746.451258,1304.34025,1257.524065,628.7433889,15910.43221,8247.373331,7250.018692
02-04-2023,Product C,Region 1,3121.2365,4823.767897,4145.725916,1344.868408,2311.159723,4390.835572,517.4377548,1699.834341,605.3590848,1411.843269,1029.727722,1014.57525,19917.77914,6278.777423,13858.81659
02-04-2023,Product C,Region 2,1533.812784,2851.729468,2149.861024,3328.981333,2183.675427,4031.787527,1273.913304,1291.141756,1029.239185,1377.522977,1045.752107,1966.048828,7819.705007,7983.618157,8096.229406
02-04-2023,Product C,Region 3,2426.074619,4426.615382,2439.117652,3620.302415,2541.710747,2692.072124,964.0356252,1284.092044,1128.88321,1243.875732,1164.107686,1424.204848,19188.93846,7209.199145,10936.69379
09-04-2023,Product A,Region 1,2940.102543,1725.419522,3302.474877,1222.544959,3924.082056,2946.025548,1612.145146,1889.147364,977.4915732,1783.788994,1607.007716,1326.90817,5697.777555,9196.488964,6864.16054
09-04-2023,Product A,Region 2,3445.318348,4291.634056,3278.53611,2073.7035,4125.48053,1676.559678,1809.731649,1837.96172,1412.732908,1341.693534,1086.675367,1229.02282,10115.66971,8717.817998,10173.41422
09-04-2023,Product A,Region 3,1282.463281,1161.824053,2367.917017,2579.736479,2830.514665,1097.570074,1611.741301,775.1647641,1366.480933,1361.766912,1059.153097,1642.188143,14680.275,7816.495151,3503.530416
